Proj_num,Name_CN,Name_EN,CategoryCN,CategoryEN,Time,Type_CN,Type_EN,Place_CN,Place_EN,Unit_CN,Unit_EN,X,Y,ProvinceCN,ProvinceEN,Region4CN,Region4EN,Region7CN,Region7EN,center
II-157,渔歌（嵊泗渔歌）,Fishing Song (Shengsi Fishing Song),传统音乐,Traditional music,2021,扩展项目,Extension project,浙江省舟山市嵊泗县,"Shengsi County, Zhoushan City, Zhejiang Province",嵊泗县文化馆,Shengsi County Cultural Center,122.447063,30.72784,浙江,Zhejiang,东部,Eastern China,华东,East China,"122.447063,30.72784"
X-1,春节（娘子关跑马排春节习俗）,Spring Festival (Niangziguan horse racing raft Spring Festival custom),民俗,Folk custom,2021,扩展项目,Extension project,山西省阳泉市平定县,"Pingding County, Yangquan City, Shanxi Province",平定县娘子关镇下董寨村村民委员会,"Villagers committee of Xiadongzhai village, Niangziguan Town, Pingding County",113.651411,37.786081,山西,Shanxi,中部,Central China,华北,North China,"113.651411,37.786081"
Ⅹ-1,春节（行花街）,Spring Festival (Xinghua Street),民俗,Folk custom,2021,扩展项目,Extension project,广东省广州市越秀区,"Yuexiu District, Guangzhou City, Guangdong Province",广州市越秀区文化馆（广州市越秀区非物质文化遗产保护中心）,Guangzhou Yuexiu District Cultural Center (Guangzhou Yuexiu District Intangible Cultural Heritage Protection Center),113.26151,23.131199,广东,Guangdong,东部,Eastern China,华南,South China,"113.26151,23.131199"
Ⅹ-1,春节（六盘山区春官送福）,Spring Festival (blessing from spring officials in Liupanshan District),民俗,Folk custom,2021,扩展项目,Extension project,宁夏回族自治区固原市西吉县,"Xiji County, Guyuan City, Ningxia Hui Autonomous Region",西吉县文化馆,Xiji County Cultural Center,105.725043,35.964129,宁夏,Ningxia,西部,Western China,西北,Northwest China,"105.725043,35.964129"
X-3,端午节（道州龙船习俗）,Dragon Boat Festival (Daozhou Dragon Boat custom),民俗,Folk custom,2021,扩展项目,Extension project,湖南省永州市道县,"Dao County, Yongzhou City, Hunan Province",道县文化馆,Dao County Cultural Center,111.595621,25.529522,湖南,Hunan,中部,Central China,华中,Central China,"111.595621,25.529522"
X-14,瑶族盘王节（还盘王愿）,King Pan festival of Yao nationality (return King Pan's wish),民俗,Folk custom,2021,扩展项目,Extension project,湖南省郴州市资兴市,"Zixing City, Chenzhou City, Hunan Province",资兴市文化馆,Zixing Cultural Center,113.230618,25.979375,湖南,Hunan,中部,Central China,华中,Central China,"113.230618,25.979375"
X-36,妈祖祭典（香港天后诞）,Mazu Festival (Hong Kong Tin Hau birthday),民俗,Folk custom,2021,扩展项目,Extension project,香港特别行政区,Hong Kong Special Administrative Region,香港天后诞协会,Hong Kong Tin Hau birthday Association,114.166242,22.280211,香港,Hong Kong,东部,Eastern China,华南,South China,"114.166242,22.280211"
X-54,民间社火（高要春社）,Folk community fire (Gaoyao Spring Club),民俗,Folk custom,2021,扩展项目,Extension project,广东省肇庆市高要区,"Gaoyao District, Zhaoqing City, Guangdong Province",肇庆市高要区文化馆（肇庆市高要区非物质文化遗产保护中心）,Zhaoqing Gaoyao District Cultural Center (Zhaoqing Gaoyao District Intangible Cultural Heritage Protection Center),112.452498,23.028281,广东,Guangdong,东部,Eastern China,华南,South China,"112.452498,23.028281"
Ⅹ-54,民间社火（新疆社火）,Folk community fire (Xinjiang community fire),民俗,Folk custom,2021,扩展项目,Extension project,新疆维吾尔自治区昌吉回族自治州,"Changji Hui Autonomous Prefecture, Xinjiang Uygur Autonomous Region",昌吉回族自治州文化馆,Changji Hui Autonomous Prefecture Cultural Center,87.30511,44.009867,新疆,Xinjiang,西部,Western China,西北,Northwest China,"87.30511,44.009867"
X-68,农历二十四节气（半山立复习俗）,Twenty four solar terms of the lunar calendar (the custom of establishing a compound in the middle of the mountain),民俗,Folk custom,2021,扩展项目,Extension project,浙江省杭州市拱墅区,"Gongshu District, Hangzhou City, Zhejiang Province",杭州市拱墅区皋亭文化研究会,Hangzhou Gongshu District Gaoting Culture Research Association,120.136669,30.321338,浙江,Zhejiang,东部,Eastern China,华东,East China,"120.136669,30.321338"
Ⅹ-68,农历二十四节气（送大暑船）,Twenty four solar terms of the lunar calendar (for the summer boat),民俗,Folk custom,2021,扩展项目,Extension project,浙江省台州市椒江区,"Jiaojiang District, Taizhou City, Zhejiang Province",台州市椒江区送大暑船保护中心,Taizhou Jiaojiang District sunstroke ship Protection Center,121.43828,28.676695,浙江,Zhejiang,东部,Eastern China,华东,East China,"121.43828,28.676695"
Ⅹ-68,农历二十四节气（梅源芒种开犁节）,Twenty four solar terms of the lunar calendar (Meiyuan grain in ear ploughing Festival),民俗,Folk custom,2021,扩展项目,Extension project,浙江省丽水市云和县,"Yunhe County, Lishui City, Zhejiang Province",云和县非物质文化遗产保护中心,Yunhe Intangible Cultural Heritage Protection Center,119.568787,28.119232,浙江,Zhejiang,东部,Eastern China,华东,East China,"119.568787,28.119232"
Ⅹ-68,农历二十四节气（内乡打春牛习俗）,Twenty four solar terms of the lunar calendar (the custom of spring cattle in Neixiang),民俗,Folk custom,2021,扩展项目,Extension project,河南省南阳市内乡县,"Neixiang County, Nanyang City, Henan Province",内乡县县衙博物馆,Neixiang County Government Museum,111.84353,33.046889,河南,Henan,中部,Central China,华中,Central China,"111.84353,33.046889"
X-71,元宵节（辽西朱碌科黄河阵）,Lantern Festival (Zhuluke Yellow River array in western Liaoning),民俗,Folk custom,2021,扩展项目,Extension project,辽宁省朝阳市,"Chaoyang City, Liaoning Province",建平县现代服务业和文化旅游服务中心,Jianping modern service industry and cultural tourism service center,120.445497,41.574471,辽宁,Liaoning,东北,Northeast China,东北,Northeast China,"120.445497,41.574471"
Ⅹ-71,元宵节（瑷珲上元节）,Lantern Festival (Aihui Shangyuan Festival),民俗,Folk custom,2021,扩展项目,Extension project,黑龙江省黑河市爱辉区,"Aihui District, Heihe City, Heilongjiang Province",黑河市爱辉区文化馆,Heihe Aihui District Cultural Center,127.493047,50.250407,黑龙江,Heilongjiang,东北,Northeast China,东北,Northeast China,"127.493047,50.250407"
Ⅹ-71,元宵节（赣南客家唱船习俗）,Lantern Festival (Gannan Hakka boat singing custom),民俗,Folk custom,2021,扩展项目,Extension project,江西省赣州市南康区,"Nankang District, Ganzhou City, Jiangxi Province",赣州市南康区文化馆,Ganzhou Nankang District Cultural Center,114.760351,25.664258,江西,Jiangxi,中部,Central China,华中,Central China,"114.760351,25.664258"
Ⅹ-71,元宵节（百节龙习俗）,Lantern Festival (Baijie dragon custom),民俗,Folk custom,2021,扩展项目,Extension project,湖北省鄂州市,"Ezhou City, Hubei Province",鄂州市鄂城区嵩山百节龙博物馆,"Songshan baijielong Museum, Echeng District, Ezhou City",114.88555,30.399229,湖北,Hubei,中部,Central China,华中,Central China,"114.88555,30.399229"
Ⅹ-71,元宵节（德江炸龙习俗）,Lantern Festival (Dejiang dragon bombing custom),民俗,Folk custom,2021,扩展项目,Extension project,贵州省铜仁市德江县,"Dejiang County, Tongren City, Guizhou Province",德江县文化遗产保护中心,Dejiang Cultural Heritage Protection Center,108.115354,28.2672,贵州,Guizhou,西部,Western China,西南,Southwest China,"108.115354,28.2672"
Ⅹ-71,元宵节（苗族舞龙望花习俗）,Lantern Festival (Miao dragon dance and flower watching custom),民俗,Folk custom,2021,扩展项目,Extension project,贵州省黔东南苗族侗族自治州台江县,"Taijiang County, Qiandongnan Miao and Dong Autonomous Prefecture, Guizhou Province",台江县非物质文化遗产保护中心,Taijiang Intangible Cultural Heritage Protection Center,108.317039,26.670931,贵州,Guizhou,西部,Western China,西南,Southwest China,"108.317039,26.670931"
Ⅹ-71,元宵节（东山转灯）,Lantern Festival (Dongshan Lantern Festival),民俗,Folk custom,2021,扩展项目,Extension project,甘肃省甘南藏族自治州舟曲县,"Zhouqu County, Gannan Tibetan Autonomous Prefecture, Gansu Province",舟曲县文化馆,Zhouqu County Cultural Center,104.368806,33.786733,甘肃,Gansu,西部,Western China,西北,Northwest China,"104.368806,33.786733"
X-81,灯会（潜江灯会）,Lantern Festival (Qianjiang Lantern Festival),民俗,Folk custom,2021,扩展项目,Extension project,湖北省潜江市,Hubei province,潜江市非物质文化遗产保护中心,Qianjiang Intangible Cultural Heritage Protection Center,112.891283,30.423934,湖北,Hubei,中部,Central China,华中,Central China,"112.891283,30.423934"
X-84,庙会（丫髻山庙会）,Temple Fair (Yayushan Temple Fair),民俗,Folk custom,2021,扩展项目,Extension project,北京市平谷区,"Pinggu District, Beijing",北京丫髻山道教文化名胜区管理委员会,Beijing Yaji mountain Taoist cultural scenic spot management committee,117.114823,40.139279,北京,Beijing,东部,Eastern China,华北,North China,"117.114823,40.139279"
Ⅹ-84,庙会（天成观庙会）,Temple Fair (Tiancheng Temple Fair),民俗,Folk custom,2021,扩展项目,Extension project,辽宁省朝阳市,"Chaoyang City, Liaoning Province",喀喇沁左翼蒙古族自治县文化馆,Kalaqin left wing Mongolian Autonomous County Cultural Museum,120.445497,41.574471,辽宁,Liaoning,东北,Northeast China,东北,Northeast China,"120.445497,41.574471"
Ⅹ-84,庙会（圣堂庙会）,Temple Fair (Temple Fair),民俗,Folk custom,2021,扩展项目,Extension project,江苏省苏州市相城区,"Xiangcheng District, Suzhou City, Jiangsu Province",苏州市相城区阳澄湖镇文体教育服务中心,"Culture and sports education service center, Yangchenghu Town, Xiangcheng District, Suzhou",120.638451,31.371212,江苏,Jiangsu,东部,Eastern China,华东,East China,"120.638451,31.371212"
Ⅹ-84,庙会（绍兴舜王庙会）,Temple Fair (Shaoxing Shunwang Temple Fair),民俗,Folk custom,2021,扩展项目,Extension project,浙江省绍兴市,"Shaoxing City, Zhejiang Province",绍兴市虞舜文化研究会,Shaoxing Yushun Culture Research Association,120.578806,30.054186,浙江,Zhejiang,东部,Eastern China,华东,East China,"120.578806,30.054186"
Ⅹ-84,庙会（商丘火神台庙会）,Temple Fair (Shangqiu huoshentai Temple Fair),民俗,Folk custom,2021,扩展项目,Extension project,河南省商丘市商丘市睢阳区,"Suiyang District, Shangqiu City, Henan Province",商丘市睢阳区文化馆,Shangqiu Suiyang District Cultural Center,115.646962,34.425078,河南,Henan,中部,Central China,华中,Central China,"115.646962,34.425078"
Ⅹ-84,庙会（南岳庙会）,Temple Fair (Nanyue Temple Fair),民俗,Folk custom,2021,扩展项目,Extension project,湖南省衡阳市南岳区,"Nanyue District, Hengyang City, Hunan Province",南岳区文化艺术馆,Nanyue District Culture and Art Museum,112.733122,27.235771,湖南,Hunan,中部,Central China,华中,Central China,"112.733122,27.235771"
Ⅹ-84,庙会（茶园游会）,Temple Fair (Tea garden fair),民俗,Folk custom,2021,扩展项目,Extension project,广东省东莞市,"Dongguan City, Guangdong Province",东莞市茶山镇文化广播电视服务中心（东莞市茶山镇体育管理服务中心）,Dongguan Chashan town cultural radio and Television Service Center (Dongguan Chashan Town Sports Management Service Center),113.741064,23.048949,广东,Guangdong,东部,Eastern China,华南,South China,"113.741064,23.048949"
Ⅹ-84,庙会（贵德六月庙会）,Temple Fair (Guide June Temple Fair),民俗,Folk custom,2021,扩展项目,Extension project,青海省海南藏族自治州贵德县,"Guide county, Hainan Tibetan Autonomous Prefecture, Qinghai Province",贵德县人民文化馆,Guide county people's Cultural Center,101.431166,36.040226,青海,Qinghai,西部,Western China,西北,Northwest China,"101.431166,36.040226"
X-85,民间信俗（巴音居日合乌拉祭）,Folk belief in customs (bayinju rihe ulah sacrifice),民俗,Folk custom,2021,扩展项目,Extension project,内蒙古自治区兴安盟科尔沁右翼前旗,"Horqin Right Front Banner, Xing'an League, Inner Mongolia Autonomous Region",札萨克图巴音居日合乌拉祭祀文化协会,Zasaktu bayinju riheula sacrificial culture association,121.946725,46.078075,内蒙古,Inner Mongolia,西部,Western China,华北,North China,"121.946725,46.078075"
Ⅹ-85,民间信俗（六十棵榆树祭）,Folk belief in customs (sacrifice of 60 elms),民俗,Folk custom,2021,扩展项目,Extension project,内蒙古自治区鄂尔多斯市鄂托克前旗,"Otokeqian banner, Ordos City, Inner Mongolia Autonomous Region",鄂托克前旗文化馆,Etokeqian banner Cultural Museum,107.472303,38.181809,内蒙古,Inner Mongolia,西部,Western China,华北,North China,"107.472303,38.181809"
Ⅹ-85,民间信俗（小白龙信俗）,Folk belief in customs (little white dragon belief and custom),民俗,Folk custom,2021,扩展项目,Extension project,上海市金山区,"Jinshan District, Shanghai",上海市金山区吕巷镇社区党群服务中心（上海市金山区吕巷镇文化体育服务中心）,Shanghai Jinshan Lvxiang town community party masses Service Center (Shanghai Jinshan Lvxiang town culture and Sports Service Center),121.337438,30.744164,上海,Shanghai,东部,Eastern China,华东,East China,"121.337438,30.744164"
Ⅹ-85,民间信俗（延平郡王信俗）,Folk belief in customs (belief in customs of Yanping prefecture),民俗,Folk custom,2021,扩展项目,Extension project,福建省厦门市思明区,"Siming District, Xiamen City, Fujian Province",厦门市思明区文化馆,Xiamen Siming District Cultural Center,118.077684,24.448211,福建,Fujian,东部,Eastern China,华东,East China,"118.077684,24.448211"
Ⅹ-85,民间信俗（澳门土地信俗）,Folk belief in customs (Macao land customs),民俗,Folk custom,2021,扩展项目,Extension project,澳门特别行政区,Macao Special Administrative Region,澳门雀仔园福德祠土地庙值理会,Macao quezai garden Ford Temple earth Temple,113.538012,22.189816,澳门,Macao,东部,Eastern China,华南,South China,"113.538012,22.189816"
X-87,抬阁（渼陂彩擎）,Tai Ge (Hanpo Caiqing),民俗,Folk custom,2021,扩展项目,Extension project,江西省吉安市青原区,"Qingyuan District, Ji'an City, Jiangxi Province",青原区非物质文化遗产保护中心,Qingyuan District Intangible Cultural Heritage Protection Center,115.009752,27.085272,江西,Jiangxi,中部,Central China,华中,Central China,"115.009752,27.085272"
X-88,打铁花（蔚县打树花）,ornamental work of iron (Yu County ornamental work of iron),民俗,Folk custom,2021,扩展项目,Extension project,河北省张家口市蔚县,"Yu County, Zhangjiakou City, Hebei Province",蔚县文化馆,Yuxian Culture Museum,114.582914,39.839851,河北,Hebei,东部,Eastern China,华北,North China,"114.582914,39.839851"
X-107,茶俗（瑶族油茶习俗）,Tea custom (Yao oil tea custom),民俗,Folk custom,2021,扩展项目,Extension project,广西壮族自治区桂林市恭城瑶族自治县,"Gongcheng Yao Autonomous County, Guilin City, Guangxi Zhuang Autonomous Region",恭城瑶族自治县油茶协会,Oil Tea Association of Gongcheng Yao Autonomous County,110.823705,24.834675,广西,Guangxi,西部,Western China,华南,South China,"110.823705,24.834675"
